timestamp,station_id,station_name,latitude,longitude,pm2_5,pm10,no2,so2,co,o3,nh3,aqi,aqi_category,primary_pollutant,data_source,data_quality
2026-08-28 09:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,47.2,93.8,32.5,6.3,1.0,36.4,15.0,94,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 09:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,87.4,173.2,60.9,10.6,2.05,30.4,23.3,191,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 09:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,38.9,75.8,27.1,5.0,0.86,42.6,11.9,76,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 09:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,51.2,100.8,35.5,6.3,1.14,43.6,15.8,102,Moderate,PM10,DEMO,SIMULATED
2026-08-28 09:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,66.3,132.1,44.5,8.5,1.4,35.1,17.9,122,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 09:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,77.9,156.4,54.8,10.4,1.78,29.3,20.8,160,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,97.6,185.4,63.8,12.4,2.21,33.8,25.9,226,Poor,PM2.5,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,58.1,115.5,39.9,8.1,1.24,36.6,18.8,111,Moderate,PM10,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,94.7,190.4,65.5,20.8,2.27,24.8,35.3,217,Poor,PM2.5,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,83.0,168.1,58.4,10.6,1.95,37.1,22.7,177,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,63.8,130.8,42.3,9.2,1.39,33.4,18.4,121,Moderate,PM10,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,55.2,109.4,41.1,8.0,1.24,46.3,18.2,107,Moderate,PM10,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,40.9,81.3,29.3,5.8,0.96,43.3,13.5,82,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,79.3,155.6,58.4,12.0,2.03,27.2,24.1,165,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,46.2,91.8,31.8,6.5,0.98,40.0,15.4,92,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,76.9,152.3,53.5,9.8,1.8,30.0,21.5,157,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,41.8,81.6,29.2,5.7,0.93,51.5,13.4,82,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,41.9,82.5,29.1,5.4,0.93,40.1,13.6,83,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,60.6,120.8,40.7,8.1,1.28,36.0,17.2,115,Moderate,PM10,DEMO,SIMULATED
2026-08-28 10:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,83.3,167.2,58.5,11.6,1.91,35.2,23.3,178,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,77.5,147.2,50.7,10.9,1.75,33.9,22.8,159,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,52.3,103.8,35.8,8.1,1.12,41.6,18.8,104,Moderate,PM10,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,85.7,172.3,59.3,20.9,2.06,28.4,35.5,186,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,63.0,127.5,44.3,8.9,1.48,35.6,19.1,119,Moderate,PM10,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,66.8,137.0,44.3,10.7,1.46,44.2,21.4,125,Moderate,PM10,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,46.6,92.3,34.7,7.5,1.05,49.4,17.1,92,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,41.5,82.6,29.7,6.5,0.97,55.6,15.2,83,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,76.7,150.4,56.4,12.9,1.96,33.2,25.9,156,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,46.2,91.8,31.8,7.2,0.98,50.5,17.1,92,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,74.1,146.9,51.6,10.5,1.74,36.6,23.1,148,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,33.6,65.5,23.5,5.1,0.75,52.3,12.0,66,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,41.7,82.1,29.0,6.0,0.93,50.4,15.0,82,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,65.8,131.0,44.1,9.8,1.39,49.4,20.7,121,Moderate,PM10,DEMO,SIMULATED
2026-08-28 11:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,64.4,129.2,45.2,10.0,1.47,34.3,20.0,120,Moderate,PM10,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,79.0,150.0,51.6,12.2,1.79,44.6,25.5,164,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,53.1,105.6,36.4,9.0,1.14,54.5,20.9,105,Moderate,PM10,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,84.1,169.2,58.2,22.5,2.02,35.9,38.2,181,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,62.7,126.9,44.1,9.7,1.47,45.7,20.8,119,Moderate,PM10,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,63.7,130.5,42.2,11.1,1.39,54.4,22.3,121,Moderate,PM10,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,38.6,76.6,28.8,6.8,0.87,52.8,15.5,77,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,36.0,71.7,25.8,6.2,0.84,62.3,14.4,72,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,69.1,135.4,50.8,12.7,1.76,38.6,25.5,131,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,41.5,82.4,28.5,7.1,0.88,58.5,16.8,83,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,67.5,133.7,47.0,10.5,1.58,43.0,23.0,126,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,36.1,70.3,25.2,6.0,0.8,72.3,14.1,73,Satisfactory,O3,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,34.8,68.6,24.2,5.5,0.77,54.3,13.7,69,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,50.6,100.7,33.9,8.2,1.07,49.0,17.4,101,Moderate,PM10,DEMO,SIMULATED
2026-08-28 12:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,66.1,132.8,46.5,11.2,1.51,45.5,22.5,123,Moderate,PM10,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,65.4,124.3,42.8,10.5,1.48,44.2,22.0,119,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,45.3,90.1,31.1,8.0,0.97,55.7,18.6,90,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,82.5,165.8,57.1,23.0,1.98,42.2,39.0,175,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,61.2,123.9,43.0,9.9,1.43,53.4,21.2,117,Moderate,PM10,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,53.9,110.5,35.7,9.8,1.17,55.2,19.7,108,Moderate,PM10,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,44.6,88.5,33.2,8.2,1.0,73.1,18.7,89,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,34.9,69.4,25.0,6.2,0.82,72.3,14.6,73,Satisfactory,O3,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,66.9,131.2,49.2,12.9,1.71,44.8,25.8,124,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,39.1,77.8,26.9,6.9,0.83,66.2,16.5,78,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,59.6,118.1,41.5,9.7,1.4,45.5,21.2,113,Moderate,PM10,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,33.2,64.8,23.2,5.7,0.74,79.9,13.5,80,Satisfactory,O3,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,39.1,77.0,27.1,6.4,0.87,73.1,16.1,77,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,54.5,108.6,36.6,9.3,1.15,63.3,19.6,107,Moderate,PM10,DEMO,SIMULATED
2026-08-28 13:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,65.4,131.3,46.0,11.6,1.5,53.9,23.2,122,Moderate,PM10,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,74.0,140.5,48.4,12.0,1.67,53.4,25.2,147,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,44.2,87.9,30.3,7.9,0.95,58.1,18.4,88,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,78.6,158.1,54.4,22.2,1.89,43.0,37.6,162,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,56.7,114.7,39.8,9.3,1.33,52.8,19.9,111,Moderate,PM10,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,53.4,109.6,35.4,9.9,1.16,58.4,19.7,107,Moderate,PM10,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,39.8,78.8,29.6,7.4,0.89,69.5,16.8,79,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,33.7,67.1,24.1,6.1,0.79,74.5,14.3,75,Satisfactory,O3,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,61.4,120.3,45.1,11.9,1.57,43.8,23.9,114,Moderate,PM10,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,37.3,74.2,25.7,6.7,0.79,67.4,16.0,75,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,66.2,131.1,46.1,10.8,1.55,53.9,23.8,122,Moderate,PM10,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,30.8,60.0,21.5,5.4,0.68,79.0,12.7,79,Satisfactory,O3,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,33.6,66.1,23.3,5.6,0.75,67.0,14.0,68,Satisfactory,O3,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,56.8,113.0,38.1,9.8,1.2,70.3,20.6,110,Moderate,PM10,DEMO,SIMULATED
2026-08-28 14:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,56.0,112.5,39.4,10.0,1.28,49.3,20.1,109,Moderate,PM10,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,75.4,143.3,49.3,12.3,1.71,51.7,25.7,152,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,43.1,85.5,29.5,7.7,0.92,53.6,17.9,86,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,72.9,146.6,50.4,20.6,1.75,37.8,34.9,144,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,62.7,126.9,44.1,10.3,1.47,55.4,22.0,119,Moderate,PM10,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,58.6,120.1,38.8,10.8,1.28,60.7,21.7,114,Moderate,PM10,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,40.6,80.4,30.2,7.6,0.91,67.3,17.2,81,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,34.8,69.3,25.0,6.3,0.81,73.1,14.8,74,Satisfactory,O3,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,67.5,132.4,49.7,13.2,1.72,45.8,26.3,126,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,36.6,72.7,25.1,6.6,0.77,62.6,15.6,73,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,59.2,117.2,41.2,9.7,1.39,45.7,21.3,112,Moderate,PM10,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,30.6,59.7,21.4,5.3,0.68,74.5,12.6,75,Satisfactory,O3,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,37.2,73.3,25.9,6.2,0.83,70.5,15.5,74,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,54.9,109.3,36.8,9.5,1.16,64.5,20.0,107,Moderate,PM10,DEMO,SIMULATED
2026-08-28 15:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,65.8,132.1,46.2,11.8,1.51,54.9,23.6,122,Moderate,PM10,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,74.3,141.1,48.6,12.0,1.68,44.0,25.2,148,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,51.5,102.4,35.4,9.2,1.1,55.6,21.3,103,Moderate,PM10,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,81.4,163.6,56.3,22.8,1.95,36.5,38.8,172,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,58.4,118.2,41.0,9.5,1.37,44.7,20.4,113,Moderate,PM10,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,56.3,115.5,37.3,10.4,1.23,50.5,20.7,111,Moderate,PM10,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,38.0,75.3,28.3,7.1,0.85,54.6,16.0,76,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,35.5,70.7,25.4,6.4,0.83,64.5,15.0,71,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,63.4,124.3,46.6,12.3,1.62,37.2,24.6,117,Moderate,PM10,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,35.1,69.7,24.1,6.3,0.74,52.0,14.9,70,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,68.8,136.3,47.9,11.2,1.61,46.0,24.6,130,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,30.9,60.2,21.6,5.4,0.69,65.1,12.7,66,Satisfactory,O3,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,38.2,75.1,26.5,6.3,0.85,62.5,15.8,76,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,53.3,106.2,35.8,9.1,1.12,54.3,19.3,105,Moderate,PM10,DEMO,SIMULATED
2026-08-28 16:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,65.4,131.3,46.0,11.7,1.5,47.3,23.4,122,Moderate,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,77.9,147.9,50.9,12.3,1.76,38.2,25.8,160,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,52.8,105.0,36.2,9.2,1.13,47.2,21.4,104,Moderate,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,86.9,174.7,60.1,23.8,2.08,32.3,40.4,190,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,63.0,127.6,44.3,10.0,1.48,39.9,21.5,119,Moderate,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,58.4,119.8,38.7,10.5,1.27,43.4,21.0,114,Moderate,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,37.4,74.1,27.8,6.8,0.84,44.5,15.4,75,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,38.3,76.2,27.4,6.7,0.9,57.6,15.7,77,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,73.2,143.6,53.9,13.9,1.87,35.6,27.7,145,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,37.2,73.9,25.6,6.5,0.79,45.6,15.4,74,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,61.7,122.2,43.0,9.8,1.45,34.2,21.5,116,Moderate,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,33.8,65.9,23.6,5.7,0.75,59.0,13.5,67,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,35.7,70.3,24.8,5.8,0.79,48.5,14.4,71,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,52.1,103.8,34.9,8.7,1.1,43.9,18.4,104,Moderate,PM10,DEMO,SIMULATED
2026-08-28 17:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,56.9,114.2,40.0,9.9,1.3,34.1,19.8,110,Moderate,PM10,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,83.5,158.6,54.6,12.4,1.89,33.8,25.9,179,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,52.2,103.7,35.8,8.5,1.12,38.4,19.8,103,Moderate,PM10,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,85.4,171.7,59.1,22.0,2.05,26.2,37.2,185,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,61.1,123.6,42.9,9.1,1.43,31.9,19.5,117,Moderate,PM10,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,62.2,127.6,41.2,10.5,1.36,38.1,20.9,119,Moderate,PM10,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,39.9,79.2,29.7,6.8,0.9,39.2,15.4,80,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,39.5,78.6,28.3,6.5,0.92,49.0,15.2,79,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,69.1,135.5,50.8,12.3,1.76,27.7,24.5,131,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,40.9,81.3,28.2,6.7,0.87,41.4,15.9,82,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,68.1,134.9,47.4,10.2,1.6,31.1,22.3,128,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,33.8,65.8,23.6,5.4,0.75,48.6,12.7,66,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,41.4,81.4,28.7,6.3,0.92,46.3,15.7,82,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,60.6,120.7,40.6,9.5,1.28,42.1,20.1,115,Moderate,PM10,DEMO,SIMULATED
2026-08-28 18:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,68.3,137.0,48.0,11.1,1.56,33.7,22.3,128,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 19:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,79.8,151.5,52.2,10.5,1.81,27.0,22.1,166,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 19:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,52.5,104.2,36.0,7.6,1.12,32.2,17.8,104,Moderate,PM10,DEMO,SIMULATED
2026-08-28 19:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,90.8,182.6,62.8,20.9,2.18,23.2,35.4,204,Poor,PM2.5,DEMO,SIMULATED
2026-08-28 19:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,75.3,152.4,52.9,10.0,1.76,32.8,21.5,151,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 19:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,70.2,143.9,46.5,10.6,1.53,35.9,21.1,135,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 19:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,47.1,93.3,35.0,7.2,1.06,38.5,16.2,93,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 19:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,43.5,86.5,31.1,6.4,1.02,45.0,15.0,87,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 19:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,81.8,160.3,60.1,13.0,2.09,27.4,25.9,173,Moderate,PM2.5,DEMO,SIMULATED
2026-08-28 19:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,46.0,91.4,31.6,6.7,0.97,38.9,16.0,92,Satisfactory,PM10,DEMO,SIMULATED
2026-08-28 19:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,75.1,148.8,52.3,10.0,1.76,28.7,22.0,151,Moderate,PM2.5,DEMO,SIMULATED
